Id,SalePrice
2736,149990.2270388608
2737,132621.4888820973
2738,143274.77466576092
2739,172842.87099136304
2740,142317.7717160256
2741,128959.7667530326
2742,154305.56536922793
2743,129565.13274775723
2744,134980.5240071147
2745,122208.78551750949
2746,149806.3509901415
2747,147046.7869619711
2748,119284.06956470574
2749,136306.45619819162
2750,138535.99509484632
2751,132482.79780590476
2752,214053.0675797659
2753,168067.22344800117
2754,182935.0775377146
2755,132556.8554054972
2756,63081.79984724064
2757,84476.68205871255
2758,84340.87228444789
2759,144691.1685191392
2760,128398.87659421399
2761,146591.5980769781
2762,148905.38770841388
2763,182778.78595089327
2764,158510.06915893243
2765,293535.7604210343
2766,136248.8671192409
2767,93293.78048001573
2768,136949.14948371574
2769,138395.49951586133
2770,140185.04542182968
2771,117507.86864820863
2772,108579.35872934488
2773,128932.99869699622
2774,144475.39038884023
2775,121723.28926748926
2776,143722.80583047587
2777,139198.67747631314
2778,124774.52796160273
2779,105295.1229313754
2780,102812.81748710752
2781,100420.82794078528
2782,93113.05204357814
2783,100149.25716157036
2784,113123.11301706929
2785,134969.30753124403
2786,58851.64659218879
2787,122661.11426778015
2788,77316.3388759584
2789,206881.6666664764
2790,111586.32030894238
2791,126293.95295793237
2792,77198.89300431263
2793,169174.3495938533
2794,95523.4965487272
2795,123349.67480334973
2796,119989.96918989354
2797,220713.76840961186
2798,114934.29066747021
2799,111837.28200194064
2800,71973.17487466204
2801,105097.57656562304
2802,144789.0304307522
2803,172826.3120969447
2804,134978.29271742067
2805,89374.95869841042
2806,104584.2987319753
2807,151601.82660907318
2808,150408.41192603117
2809,127262.34710642432
2810,125917.61019180648
2811,158294.25124067054
2812,141446.19607128773
2813,195189.5940853611
2814,163841.7769803079
2815,103165.17511489986
2816,261724.29663718326
2817,159541.7978327244
2818,133926.44137256857
2819,143833.23644912144
2820,122583.15021382096
2821,114441.43011713223
2822,207781.86192096167
2823,238737.303670126
2824,168018.27311213268
2825,156708.41934570755
2826,135300.83871732478
2827,139797.22156082946
2828,208876.8274284911
2829,171445.77562542597
2830,249909.85280988418
2831,163166.4081060015
2832,207405.91531963693
2833,283602.6489169505
2834,212525.30140444497
2835,222567.89456835733
2836,186413.33182016498
2837,174126.45969373046
2838,160455.07460200833
2839,189584.66477207697
2840,199796.09245685505
2841,196634.3539992978
2842,210800.28216566134
2843,141325.86388998167
2844,157846.60630518847
2845,119904.4451036762
2846,203010.34716364913
2847,198001.5116225333
2848,204716.84203827873
2849,225263.22420372342
2850,273813.0122540022
2851,254684.57699003792
2852,233818.31835399912
2853,217902.95588872957
2854,127375.03300130428
2855,186790.06691705817
2856,202021.66234635384
2857,181623.2294449533
2858,195618.88758338336
2859,136171.98750071987
2860,120636.48749566881
2861,124385.52496697902
2862,170938.37456311227
2863,109061.48922948014
2864,288267.9357065324
2865,139053.21800754734
2866,128567.06790443917
2867,91099.18300922401
2868,119552.80298859805
2869,118743.331108934
2870,143488.1255448232
2871,104203.86472284773
2872,72559.2938831991
2873,99606.82174199221
2874,142511.6482975625
2875,101964.52093179233
2876,138627.89325964198
2877,126469.41746808113
2878,171999.59572692198
2879,139325.06690707736
2880,112231.89800080218
2881,184507.8315826519
2882,170721.1406239026
2883,184396.65574137657
2884,171191.26365452184
2885,217530.3001549788
2886,196594.76080221005
2887,116944.1729803133
2888,110104.03571774362
2889,69802.02669475855
2890,78259.7676193181
2891,140518.95936550357
2892,42950.73301422119
2893,105325.49374853168
2894,57183.124079062574
2895,293122.4853769608
2896,270647.49611256615
2897,205513.76818298292
2898,171587.69998678265
2899,242372.47913010867
2900,151844.25564538414
2901,226973.52223629793
2902,184937.04162715754
2903,317941.6090973534
2904,312965.70158656646
2905,116647.38370889868
2906,195196.90724008254
2907,104979.46882174363
2908,130423.19356735426
2909,155686.25957762168
2910,72913.85508354304
2911,80456.68372717914
2912,151729.91736554072
2913,73951.37569654791
2914,77636.97234666711
2915,76415.88575903364
2916,69739.37942460617
2917,124969.64314659753
2918,112930.54016097283
2919,223781.70972755228
